Candidate_ID,Role,Location,Source,Gender,Age,Current_Status,Applied_Date,Offer_Date,Join_Date
cc3ebdde-5ad5-4f06-b64d-7c877cd0129d,Designer,New York,Referral,Male,25,Joined,2025-05-06,2025-05-26,2025-06-07
989d9d4a-e15c-4666-8797-b2c957207246,Engineer,New York,Referral,Male,37,Accepted,2025-05-07,2025-05-19,
f2b43abf-8441-4efd-8299-436a8e485223,Manager,Singapore,Referral,Non-Binary,22,Offered,2025-05-03,2025-05-15,
680bac63-b856-4035-bdc9-829015eabb27,Manager,Hyderabad,Campus,Male,25,Interviewed,2025-05-17,,
b0cbc61f-3d85-4e89-8217-14298e200724,Manager,Singapore,Referral,Male,37,Accepted,2025-05-17,2025-05-27,
72bb912d-7da6-4785-b63b-4dc3a559e463,Engineer,New York,Campus,Male,41,Offered,2025-04-24,2025-05-13,
6786d506-38ba-4abc-8b53-05e517d2582e,Manager,New York,Referral,Female,33,Interviewed,2025-05-05,,
5e781fd7-94e0-43ba-a9f9-48b24e6384bb,Analyst,Singapore,Internal,Male,34,Joined,2025-05-16,2025-05-30,2025-06-06
6cedd15d-5800-4c02-87ea-7ff58db06746,Designer,Hyderabad,Campus,Male,43,Accepted,2025-05-20,2025-06-08,
7428a656-b3ee-4d3b-9a10-412954aebd1b,Designer,New York,Referral,Male,32,Joined,2025-05-07,2025-05-19,2025-06-02
1ee34dc4-3b04-4a8b-805b-fdc94e7ed827,Manager,New York,Job Portal,Male,36,Interviewed,2025-05-03,,
892e6161-be2d-440a-9e9b-23bc50c7c006,Engineer,Hyderabad,Job Portal,Female,32,Joined,2025-05-02,2025-05-20,2025-06-02
7bf47042-bd15-41c8-b764-fbda3108d448,Manager,London,Referral,Female,28,Offered,2025-05-07,2025-05-17,
c29cfc0c-fa02-4aec-96ef-2ad6b97e6703,Designer,London,Referral,Female,35,Joined,2025-05-19,2025-06-05,2025-06-18
19bc143e-fb02-4ebb-8872-9a4d98c7472a,Designer,New York,Internal,Female,33,Joined,2025-05-03,2025-05-21,2025-06-01
2defe193-5c62-43a2-ba3c-563e4bd6cee6,Analyst,Singapore,Referral,Male,27,Accepted,2025-05-08,2025-05-23,
2067bdac-88bd-43d1-b540-b30e039f3a25,Analyst,Hyderabad,Campus,Female,31,Offered,2025-05-07,2025-05-23,
8da8eee4-0df5-4ac6-b96b-648a0ba6eab9,Engineer,Singapore,Campus,Male,45,Joined,2025-05-08,2025-05-23,2025-06-05
a34b6cf6-2053-4a42-b1af-db65b289f224,Designer,Hyderabad,Referral,Female,34,Offered,2025-05-17,2025-06-06,
92f5df7b-0323-4342-9f6a-8f931a432f0a,Engineer,Hyderabad,Job Portal,Female,43,Accepted,2025-05-07,2025-05-17,
5738811d-70c2-403f-ba8d-03aa782a65e0,Engineer,Hyderabad,Job Portal,Female,33,Offered,2025-05-02,2025-05-21,
f0e98b3b-40a2-4c60-8d27-0659f72ada9b,Analyst,New York,Internal,Non-Binary,33,Offered,2025-05-17,2025-05-28,
6694c343-10ba-48e3-9276-2bdc1d34d08e,Engineer,London,Internal,Male,30,Offered,2025-05-17,2025-05-28,
afbb411a-a123-4a8c-93b7-a88612f70c97,Analyst,New York,Internal,Female,39,Interviewed,2025-04-26,,
90164161-cfa7-41cd-a631-d00b26d794d3,Designer,Singapore,Job Portal,Non-Binary,31,Accepted,2025-05-08,2025-05-25,
1e52d770-3f89-4142-be71-6b1415ce6a66,Engineer,Hyderabad,Job Portal,Female,36,Interviewed,2025-05-21,,
989bc4da-9b37-422b-aa8a-616fc3b290d0,Manager,Hyderabad,Campus,Female,44,Interviewed,2025-05-04,,
7354ea6f-6160-4459-85c7-504bc693da11,Designer,London,Job Portal,Female,44,Accepted,2025-05-15,2025-05-30,
fd72b050-96a9-454f-9c33-e1f94c1f55ab,Engineer,Hyderabad,Job Portal,Female,29,Accepted,2025-05-14,2025-05-24,
0f6b40d0-9efb-458b-9191-b3634e2d6645,Designer,London,Internal,Female,39,Interviewed,2025-05-23,,
f295456e-1967-4f06-bd76-7e35f5c9b047,Analyst,Hyderabad,Campus,Male,44,Accepted,2025-05-04,2025-05-22,
a911d192-43bf-4931-b605-bf54a021c0ca,Manager,Singapore,Referral,Male,32,Accepted,2025-04-27,2025-05-14,
8d4f5d27-2c7f-4b79-bd67-cde92834e4c0,Manager,London,Job Portal,Female,39,Accepted,2025-04-27,2025-05-09,
735435ea-6894-4b8d-80af-5b3a2812859a,Engineer,Singapore,Referral,Female,38,Interviewed,2025-05-22,,
3b4206c5-085b-45fb-8a8f-f810784c2f29,Engineer,New York,Campus,Non-Binary,29,Offered,2025-05-07,2025-05-25,
dc0f2fcf-b3f6-4e0d-8860-3b32b4fb0eb9,Designer,Hyderabad,Campus,Male,39,Offered,2025-05-16,2025-06-05,
ec856f37-3bc1-4987-aff8-754d1238d630,Designer,Hyderabad,Job Portal,Female,40,Interviewed,2025-05-06,,
96fc734d-a003-4d28-8a8f-3653c9af18f8,Designer,Hyderabad,Referral,Male,42,Accepted,2025-05-03,2025-05-17,
398d1ca6-8b68-40b5-9d61-fac36cd5e859,Engineer,Singapore,Referral,Female,42,Accepted,2025-05-01,2025-05-21,
246998e8-d39e-498b-8400-7d5ae88da719,Designer,Singapore,Job Portal,Female,43,Offered,2025-04-27,2025-05-14,
4ebfa5c3-cae9-44a7-aa79-ea680f44704f,Analyst,Hyderabad,Job Portal,Male,37,Offered,2025-05-22,2025-06-06,
ebd34616-91b7-4d8e-9301-6989bfbbb17f,Engineer,London,Campus,Female,33,Joined,2025-05-08,2025-05-20,2025-06-01
b04d3376-77fc-4703-9fd5-a423706c5c56,Analyst,London,Job Portal,Female,30,Offered,2025-05-08,2025-05-20,
45b1ed25-f153-4ae8-a70a-cc5cb321bf21,Analyst,Hyderabad,Campus,Non-Binary,41,Offered,2025-05-18,2025-05-30,
1497d658-7010-4719-be69-5d0d8a3c3b5e,Designer,London,Job Portal,Female,37,Joined,2025-05-23,2025-06-09,2025-06-23
bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,Designer,Singapore,Referral,Male,34,Accepted,2025-05-09,2025-05-22,
176132ed-069f-44f1-8018-1c6e9a8cfa3c,Engineer,London,Referral,Male,37,Accepted,2025-05-05,2025-05-25,
dc4ad56b-d601-4237-ac9e-d156f63fce41,Manager,London,Referral,Female,35,Interviewed,2025-05-21,,
ffe3fa49-054f-42ff-b366-bad4964db03f,Designer,London,Internal,Male,34,Interviewed,2025-05-07,,
c19ad58c-c35b-4c8c-8a4c-9f7f9384ec2b,Engineer,London,Campus,Male,38,Offered,2025-05-02,2025-05-20,
7135f221-a6c9-437f-84da-d06a7872bdeb,Designer,Hyderabad,Job Portal,Non-Binary,34,Offered,2025-05-07,2025-05-22,
6f962882-95d8-4980-bf37-d19c2e76128b,Designer,New York,Job Portal,Female,34,Accepted,2025-05-17,2025-05-27,
5913f9d3-7852-49f4-975b-a98df8140102,Analyst,New York,Campus,Female,38,Offered,2025-05-13,2025-06-01,
1ac70ec0-ab8d-4eb4-9230-dfbd5553b2fe,Engineer,London,Campus,Male,41,Accepted,2025-05-01,2025-05-15,
7ed70ed7-b194-490b-a961-929e546e035a,Designer,Singapore,Campus,Female,22,Offered,2025-05-07,2025-05-27,
d045dd1c-6684-49e3-b1f8-343ea99f1318,Analyst,Singapore,Campus,Female,45,Joined,2025-05-20,2025-06-09,2025-06-16
50843242-168b-4625-b46f-78910964fbbf,Manager,London,Job Portal,Female,40,Offered,2025-05-06,2025-05-24,
c5c5b37a-f85e-46a1-9dad-09b252c21221,Manager,New York,Job Portal,Male,44,Interviewed,2025-05-13,,
fcf56188-d32e-4dcd-83bc-9478dd6ac7b8,Analyst,Singapore,Campus,Male,35,Accepted,2025-04-24,2025-05-10,
764414fd-8ae7-49ed-9e8e-de0ba85c6e4a,Manager,Hyderabad,Job Portal,Female,39,Offered,2025-05-14,2025-06-03,
5c9d927d-84b8-41bb-b005-68d20de051a6,Manager,Singapore,Campus,Non-Binary,36,Joined,2025-05-18,2025-06-02,2025-06-17
0d366dfc-c28e-4d70-b129-9889a01ac992,Designer,London,Internal,Male,29,Offered,2025-05-03,2025-05-17,
ed7bf656-218a-4536-8c99-a894445dcc38,Engineer,London,Campus,Female,44,Accepted,2025-05-07,2025-05-22,
7c16128d-b2c0-4394-a17f-29e170286046,Manager,London,Campus,Male,40,Accepted,2025-04-29,2025-05-15,
9bdf0377-a149-43c2-b920-264c0763fcd0,Manager,London,Job Portal,Male,31,Joined,2025-05-05,2025-05-16,2025-05-28
8d03c91e-4f8d-4238-a88b-78b5b5b453ca,Manager,London,Internal,Male,39,Offered,2025-04-24,2025-05-12,
3985fb62-17dc-4eff-a872-13f98d605936,Designer,New York,Referral,Female,40,Offered,2025-04-29,2025-05-09,
a5d04d53-1e12-42e3-b272-92b6762172ed,Engineer,New York,Referral,Male,32,Accepted,2025-05-01,2025-05-12,
4ab7706e-b773-40ca-aec2-59dc7f95897c,Engineer,Hyderabad,Job Portal,Male,37,Offered,2025-05-18,2025-05-31,
d5b077e0-6a5d-432b-85ff-2c83b495db4e,Designer,London,Campus,Female,24,Accepted,2025-05-17,2025-05-30,
74eff545-3e65-4603-b8e3-654bfaf14ff0,Analyst,New York,Internal,Female,27,Joined,2025-05-20,2025-05-30,2025-06-12
ebff8d15-30cb-4755-a232-b17a25074181,Manager,New York,Campus,Female,22,Offered,2025-05-23,2025-06-11,
22f235f2-e11b-468d-bf0d-073d821c1336,Analyst,London,Campus,Female,42,Accepted,2025-04-27,2025-05-14,
dabac50d-ca3d-4859-85ce-099c46b82659,Engineer,Singapore,Campus,Male,25,Offered,2025-05-14,2025-05-31,
81fb18b3-c9a7-491f-af2a-e71357021049,Designer,New York,Referral,Female,31,Accepted,2025-05-06,2025-05-19,
b9de7a3a-4868-42b9-80a8-1de9d20f87d0,Engineer,Singapore,Internal,Female,24,Offered,2025-05-08,2025-05-19,
ffb8102d-9475-4bc9-9641-8cedd664d264,Engineer,New York,Internal,Male,29,Interviewed,2025-05-17,,
89e06ab3-7250-4e18-a60a-5962dd81b7f5,Manager,New York,Internal,Female,32,Offered,2025-05-17,2025-06-05,
c34b9fbb-8d4a-45b8-951a-c8ea585a0afa,Analyst,London,Campus,Female,23,Accepted,2025-05-20,2025-06-06,
5260001e-eecf-47d2-b491-76f46090d697,Designer,New York,Internal,Female,44,Accepted,2025-05-03,2025-05-14,
9261549d-3d22-4c30-b28f-41defb140bc3,Designer,London,Job Portal,Male,26,Offered,2025-05-12,2025-05-29,
69288e92-c68a-452f-9b23-aa8c3bcabf85,Designer,Singapore,Internal,Female,43,Joined,2025-04-26,2025-05-09,2025-05-17
b489d070-7914-48a8-bea4-ff31517400f8,Manager,London,Referral,Non-Binary,25,Interviewed,2025-05-12,,
cada4f80-a9e7-42d4-bd08-b32c62d60e93,Engineer,New York,Job Portal,Male,38,Offered,2025-05-01,2025-05-21,
2051acef-097a-4e10-b6fe-bc0e7ecddbaf,Engineer,Singapore,Referral,Female,36,Joined,2025-05-18,2025-06-04,2025-06-13
dea4ae17-54fd-4ad3-9716-108ef72169bb,Manager,Singapore,Referral,Female,43,Joined,2025-04-28,2025-05-08,2025-05-21
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,Designer,Hyderabad,Job Portal,Female,23,Offered,2025-05-19,2025-05-30,
b8f21423-03ed-41f8-b4f9-3d17e912b4bf,Analyst,Hyderabad,Internal,Male,35,Interviewed,2025-04-30,,
f84f16b3-a79f-4faf-9ef5-768968f45bce,Engineer,Singapore,Campus,Non-Binary,34,Offered,2025-05-01,2025-05-17,
f81dbaa1-c812-4a8e-b830-89301327f1bc,Manager,Hyderabad,Job Portal,Female,33,Interviewed,2025-05-06,,
65c17795-b155-46bc-9f8d-ed9756abf2f1,Manager,New York,Job Portal,Female,22,Joined,2025-04-27,2025-05-14,2025-05-29
aca2b148-da33-4aa1-941c-dfcdda0d4a5f,Manager,Singapore,Job Portal,Male,33,Interviewed,2025-05-19,,
a075e927-5110-4492-b442-7e0b61484bb3,Engineer,Hyderabad,Referral,Female,35,Accepted,2025-05-17,2025-05-27,
9e11d2cd-0930-4ef6-8a80-068ddf547e50,Engineer,New York,Referral,Male,23,Offered,2025-04-27,2025-05-17,
ebc2026f-af34-4f65-a193-c4b23c19e71d,Analyst,New York,Referral,Male,29,Accepted,2025-05-07,2025-05-17,
1723199d-bf2c-44a0-ba3c-8a71ff574e2b,Engineer,London,Job Portal,Female,45,Accepted,2025-05-15,2025-06-03,
a23d4c2f-c2a7-4689-9933-918cfa745761,Designer,New York,Campus,Female,43,Accepted,2025-04-28,2025-05-14,
4ca9cf07-b1aa-4f6a-aa96-e1e27194eae2,Designer,London,Referral,Female,40,Joined,2025-04-25,2025-05-07,2025-05-20
0e5dd462-cbd0-4ef2-930a-37df0bc61066,Manager,Hyderabad,Campus,Non-Binary,43,Offered,2025-05-08,2025-05-26,
25440fe0-6e41-4d47-9ff5-95ea5bc440f1,Designer,Singapore,Internal,Male,34,Interviewed,2025-05-05,,
ae8a7813-90e0-495b-a97c-392387fa841a,Manager,New York,Job Portal,Male,44,Interviewed,2025-05-02,,
9c07a751-1437-4509-acd1-586a2b840c67,Manager,Hyderabad,Internal,Non-Binary,39,Accepted,2025-05-12,2025-05-28,
7f671eec-3da7-4577-aee1-e86b9ea556aa,Engineer,London,Job Portal,Male,24,Joined,2025-05-22,2025-06-06,2025-06-14
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,Engineer,Hyderabad,Campus,Male,41,Accepted,2025-05-06,2025-05-17,
0267deb3-aab6-42c9-815d-174a75a66981,Engineer,New York,Internal,Male,32,Offered,2025-05-16,2025-05-26,
8beddb12-ad77-482f-89a2-3a89e6b5a92c,Engineer,New York,Referral,Female,37,Joined,2025-05-01,2025-05-20,2025-05-30
5876fd09-f1fa-4665-b115-33f312e89d10,Manager,New York,Campus,Female,34,Offered,2025-05-22,2025-06-11,
6c9f82b9-f647-4986-a391-7c994c955f6a,Designer,London,Campus,Male,37,Offered,2025-05-06,2025-05-23,
32ffe294-4d57-4880-9865-d69a74f33103,Designer,New York,Campus,Male,23,Accepted,2025-05-12,2025-05-25,
3cb98350-1b4d-40fe-bbb3-8605da743152,Engineer,Hyderabad,Campus,Female,40,Accepted,2025-05-12,2025-05-28,
4bbe4aff-9326-4ffd-9be4-bf5192698698,Designer,New York,Job Portal,Male,34,Accepted,2025-05-08,2025-05-21,
a881bfd3-d47d-477b-ba5a-91ca059dd55d,Manager,London,Campus,Female,37,Joined,2025-05-13,2025-06-02,2025-06-16
dd750e98-90e0-495f-8212-b554464458b4,Manager,New York,Campus,Male,45,Accepted,2025-04-26,2025-05-08,
7f2984f5-bec3-4a37-9b3d-74bde91e314e,Analyst,Hyderabad,Referral,Non-Binary,43,Interviewed,2025-05-07,,
9b689c88-3ae9-49fe-8c82-18dac696f5e6,Analyst,Singapore,Job Portal,Female,29,Interviewed,2025-05-11,,
9ef2b93e-30ac-4d7b-a2f9-63a33810ae66,Engineer,Hyderabad,Job Portal,Female,33,Interviewed,2025-05-06,,
c478f6f1-b88e-4318-816d-83edad81f8bd,Manager,Singapore,Referral,Male,39,Offered,2025-04-30,2025-05-10,
a0a11839-e745-4704-98df-bc3ca0d4de3d,Designer,London,Referral,Female,44,Accepted,2025-04-25,2025-05-07,
088a93ec-70d9-49f8-89e2-60744f1639a0,Analyst,Hyderabad,Job Portal,Male,41,Accepted,2025-05-22,2025-06-06,
1712fb16-21a4-444f-bb7b-ee035d678bb1,Designer,Singapore,Referral,Male,34,Offered,2025-05-08,2025-05-21,
2cf6bf75-6a5e-4920-bf5a-e7e653a3dd5a,Engineer,London,Referral,Female,42,Accepted,2025-05-03,2025-05-14,
e05fb8bc-8a16-406c-8958-e75e21d53971,Manager,Singapore,Internal,Female,23,Accepted,2025-05-11,2025-05-23,
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,Analyst,Singapore,Internal,Female,32,Accepted,2025-05-01,2025-05-12,
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,Analyst,New York,Job Portal,Non-Binary,44,Joined,2025-05-17,2025-06-03,2025-06-14
bf1e8366-4b8e-43d4-8e76-07adf7a67b94,Analyst,Hyderabad,Campus,Female,40,Accepted,2025-05-10,2025-05-22,
f6802cdb-77e4-40c7-9d7b-c313cde22f1c,Designer,Hyderabad,Job Portal,Female,44,Joined,2025-04-27,2025-05-08,2025-05-19
39c1e262-f76c-4ede-8110-12662408a6dc,Engineer,New York,Internal,Female,39,Offered,2025-05-13,2025-05-25,
8eac0a33-cdf9-44a7-9882-b5c1f79efd70,Analyst,London,Referral,Male,29,Joined,2025-05-11,2025-05-26,2025-06-08
03902c5d-6502-46a2-8a6a-2224171e16cc,Designer,Hyderabad,Campus,Female,36,Offered,2025-05-06,2025-05-21,
5e5ba13d-746c-4b77-9fa3-82e8895ccd99,Manager,Singapore,Job Portal,Female,43,Offered,2025-05-06,2025-05-25,
a377f6f1-d289-40ab-a18a-e30595a5bafa,Designer,New York,Referral,Male,26,Offered,2025-05-12,2025-06-01,
78b2b549-3bdb-409e-acc2-16a01bbc91f7,Engineer,Singapore,Campus,Male,24,Interviewed,2025-04-25,,
8fb864e4-f173-4856-a25d-36eb9e9a9f83,Designer,Singapore,Campus,Female,25,Interviewed,2025-05-09,,
a5cc8bf7-38ab-454c-9c2e-58deea4e3617,Engineer,Singapore,Internal,Female,38,Offered,2025-04-27,2025-05-07,
e8cda0cc-76da-4ca0-92e8-2f38a2a9d4d8,Analyst,London,Referral,Female,32,Joined,2025-05-08,2025-05-18,2025-05-29
23c86d30-1dde-4969-a886-13dba6348e78,Manager,Singapore,Referral,Female,39,Joined,2025-04-26,2025-05-09,2025-05-24
fef518a6-4dea-4645-8986-bbebf23e323d,Engineer,Singapore,Job Portal,Male,31,Offered,2025-05-17,2025-05-29,
e3236d1a-3c1b-4acc-98e1-93311dba1267,Analyst,New York,Internal,Male,31,Offered,2025-05-20,2025-05-31,
5efa9c5b-7421-4f46-a37e-4b0122bae10e,Designer,London,Job Portal,Female,37,Accepted,2025-05-20,2025-06-02,
ba0266ef-be05-4787-965b-efdf6b4be411,Manager,Hyderabad,Job Portal,Male,34,Offered,2025-05-01,2025-05-20,
19597b5a-a7a8-4636-aa35-df59e2aa7a5d,Manager,London,Internal,Male,42,Joined,2025-05-17,2025-05-29,2025-06-09
f396ea37-f065-4817-a87a-48509d9b6231,Designer,New York,Internal,Male,34,Joined,2025-05-07,2025-05-21,2025-06-04
379efc6e-5edb-4d3c-b0b6-3bcf08601833,Engineer,London,Internal,Male,34,Offered,2025-05-15,2025-06-03,
dafec8a9-3c71-40be-b357-956071d79665,Engineer,New York,Referral,Non-Binary,36,Joined,2025-05-11,2025-05-24,2025-06-07
5e09a9ee-af88-4dec-bb1e-143b196f4dfa,Designer,Hyderabad,Internal,Female,26,Accepted,2025-05-20,2025-06-02,
5bd20c98-a513-4ea0-ba53-e34de6d5901d,Designer,New York,Internal,Female,24,Offered,2025-04-26,2025-05-15,
f7dc67e0-3097-4b2b-86a0-2a9b65ec7acd,Manager,Singapore,Internal,Female,33,Accepted,2025-04-29,2025-05-17,
74685b98-d2fe-4fde-9918-b3e5f2f25eef,Analyst,Hyderabad,Job Portal,Female,33,Interviewed,2025-04-28,,
a3b5cece-a446-4e72-b64c-911aa9ab364a,Analyst,Singapore,Campus,Non-Binary,35,Interviewed,2025-05-22,,
c96b5edb-0cf2-469b-8577-aea9f8999246,Analyst,London,Job Portal,Female,38,Accepted,2025-05-10,2025-05-29,
c9776598-203c-4c25-bd23-5def3e5a87e3,Engineer,Singapore,Campus,Male,43,Accepted,2025-05-21,2025-06-08,
c3e15a85-d46e-4104-9190-6f5034885a46,Engineer,London,Referral,Female,31,Offered,2025-05-20,2025-05-31,
d0243d72-3748-467f-961d-33ba350843f0,Analyst,New York,Campus,Male,36,Accepted,2025-05-05,2025-05-23,
c9e48e8c-25c6-4c45-863d-04ee541c7a86,Manager,London,Internal,Male,45,Accepted,2025-05-22,2025-06-06,
fbe94499-dbc0-40fd-86fb-7bf300b9d4a3,Analyst,London,Referral,Female,25,Interviewed,2025-05-01,,
402adf9c-8a4b-4f7c-a147-2a15fcce96f6,Designer,Hyderabad,Job Portal,Non-Binary,45,Offered,2025-05-02,2025-05-14,
06998731-ddcf-4766-a93b-12cd1c24220e,Engineer,London,Internal,Non-Binary,29,Accepted,2025-04-30,2025-05-20,
c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,Engineer,New York,Internal,Male,45,Accepted,2025-05-05,2025-05-18,
2c9b662e-040a-4aae-92e2-afd996bf10ab,Manager,Singapore,Internal,Male,28,Offered,2025-05-06,2025-05-17,
6bc4123e-bde1-4c1b-a073-3f6d0d6a05b3,Analyst,New York,Campus,Male,36,Interviewed,2025-05-19,,
79eb4168-1045-46e5-bee3-eb791d181ee9,Manager,London,Internal,Female,40,Interviewed,2025-05-15,,
97fa7f04-8363-4007-9cae-9610c72c1fe3,Designer,Singapore,Job Portal,Female,44,Joined,2025-04-29,2025-05-18,2025-05-26
f206c269-38b7-4c07-80fb-929673b6a09b,Engineer,London,Referral,Male,25,Interviewed,2025-05-23,,
e8a3f341-c881-4065-ba2c-98ce0b19f88e,Engineer,Singapore,Internal,Female,40,Offered,2025-05-19,2025-05-31,
f6ca6b8b-a4b1-4991-b542-46464d37a539,Manager,New York,Job Portal,Female,26,Interviewed,2025-04-25,,
d8e88ebb-7a9e-4eef-bfa3-61be0f9240e1,Manager,Hyderabad,Campus,Non-Binary,37,Interviewed,2025-05-13,,
7d824264-1ba3-42e7-afa4-15e56d204496,Manager,Singapore,Internal,Female,35,Accepted,2025-05-15,2025-06-01,
5275eb94-14ae-4f5c-a636-58c912d0498d,Manager,New York,Referral,Female,29,Offered,2025-05-23,2025-06-06,
466772ce-204e-478c-90d0-8d1125f934bf,Engineer,London,Job Portal,Female,40,Accepted,2025-05-22,2025-06-08,
6182f347-533f-4a72-b64f-a54a8c611654,Analyst,Hyderabad,Campus,Female,33,Accepted,2025-05-23,2025-06-02,
816bcb9f-7426-4193-8b7e-6b3c87d292a6,Manager,New York,Internal,Male,42,Accepted,2025-05-23,2025-06-06,
b3a7d0e0-cb08-487d-9963-c26d6e218b09,Analyst,Singapore,Campus,Male,24,Offered,2025-04-29,2025-05-10,
e0b15aba-a6a2-4967-a79b-44b6da509fed,Engineer,New York,Campus,Female,41,Accepted,2025-05-20,2025-06-01,
6e191042-370b-4063-9d90-e79eb888f6ed,Engineer,New York,Job Portal,Female,40,Offered,2025-05-15,2025-05-29,
56c438e4-69ef-4fb1-ba7e-8e14e359eee1,Engineer,London,Campus,Male,30,Joined,2025-05-16,2025-06-03,2025-06-11
18578baf-bac7-42b9-aa7e-4c3666132e69,Engineer,Singapore,Referral,Non-Binary,42,Interviewed,2025-05-09,,
4140752c-aa44-4259-9001-8b7b6d4067f4,Engineer,New York,Job Portal,Female,29,Accepted,2025-05-12,2025-06-01,
ec48bf55-afd3-40c4-a713-582cf41ea3ac,Manager,Singapore,Job Portal,Female,30,Accepted,2025-05-17,2025-06-02,
15da705c-d4ef-40aa-975a-81ec112fa612,Manager,Hyderabad,Referral,Male,45,Offered,2025-04-28,2025-05-13,
bd21bc11-be9d-41ee-98b8-72456e8f75a1,Manager,Singapore,Campus,Female,45,Interviewed,2025-05-12,,
0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,Manager,London,Referral,Female,34,Offered,2025-05-22,2025-06-07,
5463adc7-8fca-4b6a-8fc4-2092f4e559e5,Engineer,Singapore,Campus,Male,31,Offered,2025-04-29,2025-05-18,
aa53c19c-dfa4-4b9f-9a85-6750692ac139,Engineer,Singapore,Campus,Female,23,Interviewed,2025-05-14,,
0d2b91ef-b897-4ec5-aa74-bb18de3b496f,Manager,Hyderabad,Referral,Non-Binary,27,Offered,2025-05-07,2025-05-17,
1a85910d-5a05-4c11-8ffc-a6b199b479d4,Manager,New York,Job Portal,Female,31,Interviewed,2025-05-22,,
a81fdec3-279c-458a-b676-0ce581e5c9f6,Designer,Hyderabad,Campus,Male,33,Accepted,2025-05-17,2025-06-06,
59a1120e-1bb4-4332-98e7-012f39681c81,Engineer,Hyderabad,Internal,Female,45,Accepted,2025-05-21,2025-06-03,
47503f1d-c33a-4f6c-9d69-1fba5e187b24,Manager,Hyderabad,Referral,Male,37,Interviewed,2025-05-21,,
d85c16bd-6dda-4f8d-8ea6-0f4c39e58ff0,Engineer,Singapore,Referral,Male,32,Joined,2025-05-21,2025-06-06,2025-06-15
9f294a8b-d184-4c39-8476-7556f97be2dd,Manager,Hyderabad,Job Portal,Male,45,Joined,2025-05-23,2025-06-03,2025-06-15
06b89231-8e86-4f3c-a487-eeabaccb461a,Designer,London,Job Portal,Male,26,Accepted,2025-05-23,2025-06-12,
b18753e6-d457-4ad9-a867-a096edd877c8,Engineer,Hyderabad,Referral,Female,27,Offered,2025-05-06,2025-05-19,
b3e4110a-45f5-4c52-ae2f-bf77076979d6,Engineer,Singapore,Internal,Female,24,Joined,2025-05-08,2025-05-20,2025-05-28
01902620-59dc-4bd0-96fe-bfb9ebe9e207,Manager,London,Internal,Male,26,Offered,2025-05-02,2025-05-22,
a847bce7-90fa-4b57-a4ac-2130deaf528d,Analyst,New York,Campus,Female,44,Interviewed,2025-05-13,,
a2178f84-bdb0-45ff-a451-e5a411d059b2,Designer,New York,Job Portal,Female,31,Accepted,2025-04-25,2025-05-08,
3712f2d1-87cd-46a1-bf01-2e32177d6e7e,Manager,Singapore,Referral,Male,42,Accepted,2025-05-12,2025-05-30,
284bf962-5744-4596-b422-21676b7a2460,Analyst,London,Campus,Male,40,Offered,2025-05-11,2025-05-29,
c6deb2f0-530a-41c7-b8ba-83684fc77768,Engineer,Singapore,Referral,Male,24,Interviewed,2025-05-21,,
0d77c5a0-e222-46a6-95bf-be9798a21f1c,Engineer,Hyderabad,Referral,Non-Binary,34,Accepted,2025-05-01,2025-05-21,
0cbd3c03-9e2a-44ac-8122-b5b3284c03d2,Manager,Singapore,Internal,Male,39,Accepted,2025-04-27,2025-05-09,
6c8c3b6a-a974-4079-b16f-da0a45a88829,Designer,Hyderabad,Campus,Male,28,Joined,2025-05-17,2025-05-29,2025-06-13
45ee432d-6a07-4213-b129-cec79b69554d,Designer,Singapore,Referral,Male,35,Accepted,2025-05-04,2025-05-17,
585d3f86-1d23-44e6-8329-20b7c143f426,Analyst,New York,Referral,Non-Binary,25,Offered,2025-05-14,2025-06-02,
adb14670-ad9f-400d-8882-d73c1c6345ab,Analyst,London,Job Portal,Male,44,Interviewed,2025-05-22,,
4ef492c1-aac9-4316-86e5-27537c93f6cc,Analyst,New York,Internal,Non-Binary,38,Accepted,2025-04-26,2025-05-10,
996d5c50-fc04-4168-a52f-fb493873e57f,Engineer,London,Job Portal,Female,30,Accepted,2025-04-26,2025-05-07,
f200c261-4d29-41ab-b455-12f701f7c7ec,Analyst,London,Internal,Male,24,Offered,2025-05-04,2025-05-23,
4169b9fc-c3a0-4c6f-a321-d1e1c47104c0,Analyst,Singapore,Internal,Female,23,Offered,2025-05-08,2025-05-27,
7f54a511-01fa-464e-9eb7-4b5653ffd3a2,Engineer,London,Job Portal,Male,25,Joined,2025-05-14,2025-06-03,2025-06-11
88575117-6155-4667-a112-507c2cfa55b0,Engineer,Hyderabad,Referral,Female,22,Offered,2025-05-05,2025-05-22,
ab05347f-d556-437d-8f08-81ee8011316b,Designer,Singapore,Job Portal,Male,23,Accepted,2025-05-11,2025-05-31,
bdf66ba5-dc9c-46de-a5a6-74c212738a23,Manager,New York,Campus,Male,45,Offered,2025-04-26,2025-05-07,
